,id_name,territory_name,territory_start,territory_end,territory_secular_rule,territory_start_secular_rule,territory_end_secular_rule,territory_ecclesiastical_rule,territory_start_ecclesiastical_rule,territory_end_ecclesiastical_rule,territory_religion,territory_start_religion,territory_end_religion,alliance,start_alliance,capital_name,capital_lat_long,book,region,source,table_on_wikipedia
155,Pfalz-Neuburg,Pfalz-Neuburg,1505.0,1808.0,duchy,1505.0,1808.0,,,,Roman-catholic,1505.0,1542.0,,,Neuburg an der Donau,"48.7303° N, 11.1888° E",SO,Pfalz-Neuburg,https://de.wikipedia.org/wiki/Pfalz-Neuburg,y
156,Pfalz-Neuburg,Pfalz-Neuburg,1505.0,1808.0,duchy,1505.0,1808.0,,,,lutheran,1542.0,1616.0,,,Neuburg an der Donau,"48.7303° N, 11.1888° E",SO,Pfalz-Neuburg,https://de.wikipedia.org/wiki/Pfalz-Neuburg,y
157,Pfalz-Neuburg,Pfalz-Neuburg,1505.0,1808.0,duchy,1505.0,1808.0,,,,Roman-catholic,1616.0,1808.0,,,Neuburg an der Donau,"48.7303° N, 11.1888° E",SO,Pfalz-Neuburg,https://de.wikipedia.org/wiki/Pfalz-Neuburg,y
158,Bayern,Bayern,1506.0,1623.0,duchy,1506.0,1623.0,,,,Roman-catholic,1506.0,1623.0,CL,,München,"48.1351° N, 11.5820° E",SO,Bayern,https://de.wikipedia.org/wiki/Geschichte_Bayerns#Das_bairische_Stammesherzogtum,n
159,Salzburg (Erzstift),Salzburg (Erzstift),1328.0,1803.0,principality,1328.0,1803.0,archbishopric,1328.0,1803.0,Roman-catholic,1328.0,1803.0,CL,,Salzburg,"47.8095° N, 13.0550° E",SO,Salzburg,https://de.wikipedia.org/wiki/F%C3%BCrsterzbistum_Salzburg,y
160,Tirol,Tirol,1490.0,1662.0,county,1490.0,1662.0,,,,Roman-catholic,1490.0,1662.0,,,Meran,"46.6713° N, 11.1525° E",SO,Tirol,https://de.wikipedia.org/wiki/Gef%C3%BCrstete_Grafschaft_Tirol,n
161,Brixen (Hochstift),Brixen (Hochstift),1027.0,1803.0,,,,bishopric,1027.0,1803.0,Roman-catholic,1027.0,1803.0,,,Brixen,"46.7177° N, 11.6572° E",SO,Tirol,https://de.wikipedia.org/wiki/Di%C3%B6zese_Bozen-Brixen,n
162,Trient (Hochstift),Trient (Hochstift),1027.0,1803.0,,,,bishopric,1027.0,1803.0,Roman-catholic,1027.0,1803.0,,,Trient,"46.0557° N, 6.9960° E",SO,Tirol,https://de.wikipedia.org/wiki/Erzbistum_Trient#Hochstift_Trient,n
163,Steiermark,Steiermark,1180.0,1804.0,duchy,1180.0,1804.0,,,,Roman-catholic,1180.0,1530.0,,,Graz,"47.0707° N, 15.4395° E",SO,Innerösterreich,https://de.wikipedia.org/wiki/Geschichte_der_Steiermark#Herzogtum_Steiermark_im_Mittelalter_(1180%E2%80%931500),n
164,Steiermark,Steiermark,1180.0,1804.0,duchy,1180.0,1804.0,,,,"Roman-catholic, lutheran, reformed, calvinist",1530.0,1575.0,,,Graz,"47.0707° N, 15.4395° E",SO,Innerösterreich,https://de.wikipedia.org/wiki/Geschichte_der_Steiermark#Herzogtum_Steiermark_im_Mittelalter_(1180%E2%80%931500),n
165,Steiermark,Steiermark,1180.0,1804.0,duchy,1180.0,1804.0,,,,free,1575.0,1804.0,,,Graz,"47.0707° N, 15.4395° E",SO,Innerösterreich,https://de.wikipedia.org/wiki/Geschichte_der_Steiermark#Herzogtum_Steiermark_im_Mittelalter_(1180%E2%80%931500),n
166,Kärnten,Kärnten,976.0,1918.0,duchy,976.0,1918.0,,,,Roman-catholic,976.0,1525.0,,,Klagenfurt,"46.6365° N, 14.3122° E",SO,Innerösterreich,https://de.wikipedia.org/wiki/Geschichte_K%C3%A4rntens#Herzogtum_K%C3%A4rnten,n
167,Kärnten,Kärnten,976.0,1918.0,duchy,976.0,1918.0,,,,"lutheran, reformed, calvinist, free",1525.0,1578.0,,,Klagenfurt,"46.6365° N, 14.3122° E",SO,Innerösterreich,https://de.wikipedia.org/wiki/Geschichte_K%C3%A4rntens#Herzogtum_K%C3%A4rnten,n
168,Kärnten,Kärnten,976.0,1918.0,duchy,976.0,1918.0,,,,free,1578.0,1918.0,,,Klagenfurt,"46.6365° N, 14.3122° E",SO,Innerösterreich,https://de.wikipedia.org/wiki/Geschichte_K%C3%A4rntens#Herzogtum_K%C3%A4rnten,n
169,Krain,Krain,1364.0,1918.0,duchy,1364.0,1918.0,,,,Roman-catholic,1364.0,1530.0,,,Ljubljana,"46.0569° N, 14.5058° E",SO,Innerösterreich,https://de.wikipedia.org/wiki/Krain#Herzogtum_Krain,n
170,Krain,Krain,1364.0,1918.0,duchy,1364.0,1918.0,,,,free,1530.0,1918.0,,,Ljubljana,"46.0569° N, 14.5058° E",SO,Innerösterreich,https://de.wikipedia.org/wiki/Krain#Herzogtum_Krain,n
171,Görz,Görz,1365.0,1918.0,county,1365.0,1918.0,,,,Roman-catholic,1365.0,1918.0,,,Lienz,"46.8277° N, 12.7627° E",SO,Innerösterreich,https://de.wikipedia.org/wiki/Grafschaft_G%C3%B6rz,n
172,Triest,Triest,1382.0,1809.0,county,1382.0,1809.0,,,,Roman-catholic,1382.0,1809.0,,,Triest,"45.6495° N, 13.7768° E",SO,Innerösterreich,https://de.wikipedia.org/wiki/Reichsunmittelbare_Stadt_Triest_und_ihr_Gebiet,n
173,Istrien,Istrien,1364.0,1918.0,margraviate,1364.0,1918.0,,,,Roman-catholic,1364.0,1918.0,,,Parenzo,"45.2272° N, 13.5947° E",SO,Innerösterreich,https://de.wikipedia.org/wiki/Markgrafschaft_Istrien,n
174,Österreich,Österreich,,,archduchy,,,,,,Roman-catholic,,1520.0,,,Wien,"48.2082° N, 16.3738° E",SO,Oberösterreich,https://de.wikipedia.org/wiki/%C3%96sterreich#Frankenreich_und_Heiliges_R%C3%B6misches_Reich_700%E2%80%931806,n
175,Österreich,Österreich,,,archduchy,,,,,,lutheran,1520.0,,,,Wien,"48.2082° N, 16.3738° E",SO,Oberösterreich,https://de.wikipedia.org/wiki/%C3%96sterreich#Frankenreich_und_Heiliges_R%C3%B6misches_Reich_700%E2%80%931806,n
176,Böhmen,Böhmen,1198.0,1806.0,kingdom,1198.0,1806.0,,,,Roman-catholic,1198.0,1520.0,,,Prag,"50.0755° N, 14.4378° E",SO,Böhmen,https://de.wikipedia.org/wiki/K%C3%B6nigreich_B%C3%B6hmen,n
177,Böhmen,Böhmen,1198.0,1806.0,kingdom,1198.0,1806.0,,,,lutheran,1520.0,1575.0,,,Prag,"50.0755° N, 14.4378° E",SO,Böhmen,https://de.wikipedia.org/wiki/K%C3%B6nigreich_B%C3%B6hmen,n
178,Böhmen,Böhmen,1198.0,1806.0,kingdom,1198.0,1806.0,,,,"lutheran, calvinist",1575.0,1806.0,,,Prag,"50.0755° N, 14.4378° E",SO,Böhmen,https://de.wikipedia.org/wiki/K%C3%B6nigreich_B%C3%B6hmen,n
179,ernestinisches Sachsen (bis 1547),ernestinisches Sachsen (bis 1547),1485.0,1547.0,electorate,1485.0,1547.0,,,,Roman-catholic,1485.0,1525.0,SL,1531.0,Weimar,"50.9795° N, 11.3235° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Kurf%C3%BCrstentum_Sachsen,y
180,ernestinisches Sachsen (bis 1547),ernestinisches Sachsen (bis 1547),1485.0,1547.0,electorate,1485.0,1547.0,,,,lutheran,1525.0,1547.0,SL,1531.0,Weimar,"50.9795° N, 11.3235° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Kurf%C3%BCrstentum_Sachsen,y
181,ernestinisches Sachsen (nach 1547),ernestinisches Sachsen (nach 1547),1547.0,1806.0,duchy,1547.0,1806.0,,,,lutheran,1547.0,1806.0,SL,1531.0,Weimar,"50.9795° N, 11.3235° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Kurf%C3%BCrstentum_Sachsen,y
182,albertinisches Sachsen (bis 1547),albertinisches Sachsen (bis 1547),1485.0,1547.0,duchy,1485.0,1547.0,,,,Roman-catholic,1485.0,1539.0,CL,,Dresden,"51.0504° N, 13.7373° E",NO,albertnisches sachsen,https://de.wikipedia.org/wiki/Geschichte_Sachsens#Von_der_Leipziger_Teilung_zum_Schmalkaldischen_Krieg_(1485_bis_1547),y
183,albertinisches Sachsen (bis 1547),albertinisches Sachsen (bis 1547),1485.0,1547.0,duchy,1485.0,1547.0,,,,lutheran,1539.0,1547.0,CL,,Dresden,"51.0504° N, 13.7373° E",NO,albertnisches sachsen,https://de.wikipedia.org/wiki/Geschichte_Sachsens#Von_der_Leipziger_Teilung_zum_Schmalkaldischen_Krieg_(1485_bis_1547),y
184,albertinisches Sachsen (nach 1547),albertinisches Sachsen (nach 1547),1547.0,1572.0,electorate,1547.0,1572.0,,,,lutheran,1547.0,1567.0,CL,,Dresden,"51.0504° N, 13.7373° E",NO,albertnisches sachsen,https://de.wikipedia.org/wiki/Herzogtum_Sachsen_(1547%E2%80%931572),y
185,albertinisches Sachsen (nach 1567),albertinisches Sachsen (nach 1567),1547.0,1572.0,electorate,1547.0,1572.0,,,,lutheran,1567.0,1572.0,CL,,Dresden,"51.0504° N, 13.7373° E",NO,albertnisches sachsen,https://de.wikipedia.org/wiki/Herzogtum_Sachsen_(1547%E2%80%931572),y
186,Sachsen-Coburg-Eisenach (nach 1572),Sachsen-Coburg-Eisenach (nach 1572),1572.0,1596.0,duchy,1572.0,1596.0,,,,Roman-catholic,1572.0,1596.0,,,Eisenach,"50.9796° N, 10.3147° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Sachsen-Coburg-Eisenach,n
187,Sachsen-Weimar (nach 1572),Sachsen-Weimar (nach 1572),1572.0,1603.0,duchy,1572.0,1603.0,,,,Roman-catholic,1572.0,1603.0,,,Weimar,"50.9795° N, 11.3235° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Sachsen-Weimar,y
188,Sachsen-Weimar (nach 1603),Sachsen-Weimar (nach 1603),1603.0,1640.0,duchy,1603.0,1640.0,,,,lutheran,1603.0,1636.0,,,Weimar,"50.9795° N, 11.3235° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Sachsen-Weimar,y
189,Sachsen-Weimar (nach 1603),Sachsen-Weimar (nach 1603),1603.0,1640.0,duchy,1603.0,1640.0,,,,free,1636.0,1640.0,,,Weimar,"50.9795° N, 11.3235° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Sachsen-Weimar,y
190,Sachsen-Weimar (nach 1640),Sachsen-Weimar (nach 1640),1640.0,1662.0,duchy,1640.0,1662.0,,,,free,1640.0,1662.0,,,Weimar,"50.9795° N, 11.3235° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Sachsen-Weimar,y
191,,Sachsen-Coburg,1596.0,1640.0,duchy,1596.0,1640.0,,,,Roman-catholic,1596.0,1614.0,,,Coburg,"50.2612° N, 10.9627° E",,,https://de.wikipedia.org/wiki/Sachsen-Coburg,y
192,,Sachsen-Coburg,1596.0,1640.0,duchy,1596.0,1640.0,,,,lutheran,1614.0,1640.0,,,Coburg,"50.2612° N, 10.9627° E",,,https://de.wikipedia.org/wiki/Sachsen-Coburg,y
193,,Sachsen-Eisenach,1596.0,1640.0,duchy,1596.0,1640.0,,,,Roman-catholic,1596.0,1626.0,,,Eisenach,"50.9796° N, 10.3147° E",,,https://de.wikipedia.org/wiki/Sachsen-Eisenach,n
194,,Sachsen-Eisenach,1596.0,1640.0,duchy,1596.0,1640.0,,,,lutheran,1626.0,1640.0,,,Eisenach,"50.9796° N, 10.3147° E",,,https://de.wikipedia.org/wiki/Sachsen-Eisenach,n
195,,Sachsen-Altenburg,1603.0,1640.0,duchy,1603.0,1640.0,,,,lutheran,1603.0,1636.0,,,Altenburg,"50.9931° N, 12.4367° E",,,https://de.wikipedia.org/wiki/Herzogtum_Sachsen-Altenburg,n
196,,Sachsen-Altenburg,1603.0,1640.0,duchy,1603.0,1640.0,,,,free,1636.0,1640.0,,,Altenburg,"50.9931° N, 12.4367° E",,,https://de.wikipedia.org/wiki/Herzogtum_Sachsen-Altenburg,n
197,,Sachsen-Altenburg mit Coburg,1640.0,1669.0,duchy,1640.0,1669.0,,,,free,1640.0,1669.0,,,Altenburg,"50.9931° N, 12.4367° E",,,https://de.wikipedia.org/wiki/Sachsen-Weimar,y
198,,Sachsen-Gotha,1640.0,1675.0,duchy,1640.0,1675.0,,,,free,1640.0,1675.0,,,Gotha,"50.9469° N, 10.7093° E",,,https://de.wikipedia.org/wiki/Sachsen-Gotha,n
199,,Sachsen-Eisenach,1640.0,1644.0,duchy,1640.0,1644.0,,,,free,1640.0,1644.0,,,Eisenach,"50.9796° N, 10.3147° E",,,https://de.wikipedia.org/wiki/Sachsen-Eisenach,n
200,Merseburg (Hochstift),Merseburg (Hochstift),1004.0,1565.0,,,,bishopric,1004.0,1565.0,Roman-catholic,1004.0,1561.0,,,Merseburg,"51.3563° N, 11.9917° E",MD,albertnisches sachsen,https://de.wikipedia.org/wiki/Bistum_Merseburg,n
201,Merseburg (Hochstift),Merseburg (Hochstift),1004.0,1565.0,,,,bishopric,1004.0,1565.0,lutheran,1561.0,1565.0,,,Merseburg,"51.3563° N, 11.9917° E",MD,albertnisches sachsen,https://de.wikipedia.org/wiki/Bistum_Merseburg,n
202,Naumburg (Hochstift),Naumburg (Hochstift),1029.0,1615.0,,,,bishopric,1029.0,1615.0,Roman-catholic,1029.0,1562.0,,,Naumburg,"51.1520° N, 11.8142° E",MD,albertnisches sachsen,https://de.wikipedia.org/wiki/Bistum_Naumburg-Zeitz,n
203,Naumburg (Hochstift),Naumburg (Hochstift),1029.0,1615.0,,,,bishopric,1029.0,1615.0,lutheran,1562.0,1615.0,,,Naumburg,"51.1520° N, 11.8142° E",MD,albertnisches sachsen,https://de.wikipedia.org/wiki/Bistum_Naumburg-Zeitz,n
204,Meissen (Hochstift),Meissen (Hochstift),968.0,1818.0,principality,968.0,1818.0,bishopric,968.0,1818.0,Roman-catholic,968.0,1581.0,,,Meissen,"51.1618° N, 13.4977° E",MD,albertnisches sachsen,https://de.wikipedia.org/wiki/Hochstift_Mei%C3%9Fen,n
205,Meissen (Hochstift),Meissen (Hochstift),968.0,1818.0,principality,968.0,1818.0,bishopric,968.0,1818.0,lutheran,1581.0,1818.0,,,Meissen,"51.1618° N, 13.4977° E",MD,albertnisches sachsen,https://de.wikipedia.org/wiki/Hochstift_Mei%C3%9Fen,n
206,Mansfeld,Mansfeld,1050.0,1580.0,county,1050.0,1580.0,,,,Roman-catholic,1050.0,1525.0,SL,1531.0,Mansfeld,"51.5981° N, 11.4588° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Mansfeld_(Adelsgeschlecht),n
207,Mansfeld,Mansfeld,1050.0,1580.0,county,1050.0,1580.0,,,,lutheran,1525.0,1580.0,SL,1531.0,Mansfeld,"51.5981° N, 11.4588° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Mansfeld_(Adelsgeschlecht),n
208,,Reuss,1329.0,1673.0,county,1329.0,1673.0,,,,Roman-catholic,1329.0,1536.0,,,Greiz,"50.6586° N, 12.2077° E
",,,https://de.wikipedia.org/wiki/Haus_Reu%C3%9F,n
209,,Reuss,1329.0,1673.0,county,1329.0,1673.0,,,,lutheran,1536.0,1673.0,,,Greiz,"50.6586° N, 12.2077° E
",,,https://de.wikipedia.org/wiki/Haus_Reu%C3%9F,n
210,Henneberg,Henneberg,1096.0,1660.0,county,1096.0,1660.0,,,,Roman-catholic,1096.0,1544.0,,,Henneberg,"50.4921° N, 10.3558° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Grafschaft_Henneberg,y
211,Henneberg,Henneberg,1096.0,1660.0,county,1096.0,1660.0,,,,lutheran,1544.0,1660.0,,,Henneberg,"50.4921° N, 10.3558° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Grafschaft_Henneberg,y
212,Schwarzburg (nach 1567),Schwarzburg (nach 1567),1071.0,1599.0,county,1071.0,1599.0,,,,Roman-catholic,1071.0,1533.0,SL,1538.0,Leutenberg,"50.5642° N, 11.4542° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Schwarzburg_(Adelsgeschlecht),n
213,Schwarzburg (nach 1567),Schwarzburg (nach 1567),1071.0,1599.0,county,1071.0,1599.0,,,,lutheran,1533.0,1599.0,SL,1538.0,Leutenberg,"50.5642° N, 11.4542° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Schwarzburg_(Adelsgeschlecht),n
214,,Schwarzburg-Rudolstadt,1599.0,1710.0,county,1599.0,1710.0,,,,lutheran,1599.0,1710.0,,,Rudolstadt,"50.7183° N, 11.3337° E",,,https://de.wikipedia.org/wiki/Schwarzburg-Rudolstadt,n
215,,Schwarzburg-Sondershausen,1599.0,1697.0,county,1599.0,1697.0,,,,lutheran,1599.0,1697.0,,,Sondershausen,"51.3692° N, 10.8711° E",,,https://de.wikipedia.org/wiki/Schwarzburg-Sondershausen,n
216,Nordhausen,Nordhausen,1220.0,1802.0,imperial city,1220.0,1802.0,,,,Roman-catholic,1220.0,1524.0,SL,1532.0,Nordhausen,"51.4991° N, 10.7916° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Nordhausen#Reichsstadt,n
217,Nordhausen,Nordhausen,1220.0,1802.0,imperial city,1220.0,1802.0,,,,lutheran,1524.0,1802.0,SL,1532.0,Nordhausen,"51.4991° N, 10.7916° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Nordhausen#Reichsstadt,n
218,Mühlhausen,Mühlhausen,1251.0,1802.0,imperial city,1251.0,1802.0,,,,Roman-catholic,1251.0,1542.0,,,Mühlhausen,"51.2099° N, 10.4571° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Freie_Reichsstadt_M%C3%BChlhausen,y
219,Mühlhausen,Mühlhausen,1251.0,1802.0,imperial city,1251.0,1802.0,,,,lutheran,1542.0,1802.0,,,Mühlhausen,"51.2099° N, 10.4571° E",MD,ernestinisches Sachsen,https://de.wikipedia.org/wiki/Freie_Reichsstadt_M%C3%BChlhausen,y
220,Friedberg (Reichsburg) ,Friedberg (Reichsburg) ,1481.0,1806.0,imperial castle,1481.0,1806.0,,,,Roman-catholic,1481.0,1541.0,,,Friedberg castle,"50.34222222° N, 8.75277778° E",MD,Frankfurt,"https://de.wikipedia.org/wiki/Burggrafschaft_Friedberg, https://de.wikivoyage.org/wiki/Friedberg_(Hessen)",n
221,Friedberg (Reichsburg),Friedberg (Reichsburg),1481.0,1806.0,imperial castle,1481.0,1806.0,,,,lutheran,1541.0,1806.0,,,Friedberg castle,"50.34222222° N, 8.75277778° E",MD,Frankfurt,"https://de.wikipedia.org/wiki/Burggrafschaft_Friedberg, https://de.wikivoyage.org/wiki/Friedberg_(Hessen)",n
222,Hessen-Darmstadt,Hessen-Darmstadt,1567.0,1806.0,landgraviate,1567.0,1806.0,,,,Roman-catholic,1567.0,1568.0,,,Darmstadt,"49.8728° N, 8.6512° E",MD,Hessen,https://de.wikipedia.org/wiki/Landgrafschaft_Hessen-Darmstadt,y
223,Hessen-Darmstadt,Hessen-Darmstadt,1567.0,1806.0,landgraviate,1567.0,1806.0,,,,lutheran,1568.0,1806.0,,,Darmstadt,"49.8728° N, 8.6512° E",MD,Hessen,https://de.wikipedia.org/wiki/Landgrafschaft_Hessen-Darmstadt,y
224,Hessen-Marburg,Hessen-Marburg,1567.0,1604.0,landgraviate,1567.0,1604.0,,,,Roman-catholic,1567.0,1568.0,,,Marburg,"50.8022° N, 8.7668° E",MD,Hessen,https://de.wikipedia.org/wiki/Hessen-Marburg,n
225,Hessen-Marburg,Hessen-Marburg,1567.0,1604.0,landgraviate,1567.0,1604.0,,,,lutheran,1568.0,1604.0,,,Marburg,"50.8022° N, 8.7668° E",MD,Hessen,https://de.wikipedia.org/wiki/Hessen-Marburg,n
226,Wetzlar,Wetzlar,1180.0,1803.0,imperial city,1180.0,1803.0,,,,Roman-catholic,1180.0,1540.0,,,Wetzlar,"50.5590° N, 8.5082° E",MD,Frankfurt,"https://de.wikipedia.org/wiki/Wetzlar#Sp%C3%A4tmittelalter,_Reichsstadt,_Reichskammergericht",n
227,Wetzlar,Wetzlar,1180.0,1803.0,imperial city,1180.0,1803.0,,,,"Roman-catholic, lutheran",1540.0,1586.0,,,Wetzlar,"50.5590° N, 8.5082° E",MD,Frankfurt,"https://de.wikipedia.org/wiki/Wetzlar#Sp%C3%A4tmittelalter,_Reichsstadt,_Reichskammergericht",n
228,Wetzlar,Wetzlar,1180.0,1803.0,imperial city,1180.0,1803.0,,,,"Roman-catholic, lutheran, reformed",1586.0,1803.0,,,Wetzlar,"50.5590° N, 8.5082° E",MD,Frankfurt,"https://de.wikipedia.org/wiki/Wetzlar#Sp%C3%A4tmittelalter,_Reichsstadt,_Reichskammergericht",n
229,Friedberg,Friedberg,1252.0,1802.0,imperial city,1252.0,1802.0,,,,Roman-catholic,1252.0,1541.0,,,Friedberg,"50.3249° N, 8.7409° E",MD,Frankfurt,https://de.wikipedia.org/wiki/Friedberg_(Hessen)#Geschichte,n
230,Friedberg,Friedberg,1252.0,1802.0,imperial city,1252.0,1802.0,,,,lutheran,1541.0,1802.0,,,Friedberg,"50.3249° N, 8.7409° E",MD,Frankfurt,https://de.wikipedia.org/wiki/Friedberg_(Hessen)#Geschichte,n
231,Frankfurt,Frankfurt,1245.0,1866.0,imperial city,1245.0,1866.0,,,,Roman-catholic,1245.0,1530.0,SL,1536.0,Frankfurt a.M.,"50.1109° N, 8.6821° E",MD,Frankfurt,https://de.wikipedia.org/wiki/Geschichte_von_Frankfurt_am_Main,n
232,Frankfurt,Frankfurt,1245.0,1866.0,imperial city,1245.0,1866.0,,,,lutheran,1530.0,1866.0,SL,1536.0,Frankfurt a.M.,"50.1109° N, 8.6821° E",MD,Frankfurt,https://de.wikipedia.org/wiki/Geschichte_von_Frankfurt_am_Main,n
233,Kurmainz,Kurmainz,,1803.0,electorate,,1803.0,archbishopric,,1803.0,Roman-catholic,,1803.0,CL,,Mainz,"49.9929° N, 8.2473° E",MD,Kurmainz,https://de.wikipedia.org/wiki/Kurmainz,n
234,Würzburg (Hochstift),Würzburg (Hochstift),741.0,1802.0,,,,bishopric,741.0,1802.0,Roman-catholic,741.0,1802.0,,,Würzburg,"49.7913° N, 9.9534° E",MD,Würzburg,https://de.wikipedia.org/wiki/Hochstift_W%C3%BCrzburg,y
235,Wertheim,Wertheim,1132.0,1556.0,county,1132.0,1556.0,,,,Roman-catholic,1132.0,1525.0,,,Wertheim,"49.7586° N, 9.5129° E",MD,Wertheim,https://de.wikipedia.org/wiki/Grafen_von_Wertheim,n
236,Wertheim,Wertheim,1132.0,1556.0,county,1132.0,1556.0,,,,lutheran,1525.0,1556.0,,,Wertheim,"49.7586° N, 9.5129° E",MD,Wertheim,https://de.wikipedia.org/wiki/Grafen_von_Wertheim,n
237,Wimpfen,Wimpfen,1300.0,1803.0,imperial city,1300.0,1803.0,,,,Roman-catholic,1300.0,1546.0,,,Bad Wimpfen,"49.2285° N, 9.1571° E",MD,evangl Reichsstädte,https://de.wikipedia.org/wiki/Bad_Wimpfen#Reichsstadt_Wimpfen,n
238,Wimpfen,Wimpfen,1300.0,1803.0,imperial city,1300.0,1803.0,,,,lutheran,1546.0,1803.0,,,Bad Wimpfen,"49.2285° N, 9.1571° E",MD,evangl Reichsstädte,https://de.wikipedia.org/wiki/Bad_Wimpfen#Reichsstadt_Wimpfen,n
239,Windsheim,Windsheim,1248.0,1802.0,imperial city,1248.0,1802.0,,,,Roman-catholic,1248.0,1525.0,,,Windsheim,"49.5861° N, 10.4656° E",MD,Würzburg,https://de.wikipedia.org/wiki/Bad_Windsheim#Reichsstadt_Windsheim,y
240,Windsheim,Windsheim,1248.0,1802.0,imperial city,1248.0,1802.0,,,,lutheran,1525.0,1802.0,,,Windsheim,"49.5861° N, 10.4656° E",MD,Würzburg,https://de.wikipedia.org/wiki/Bad_Windsheim#Reichsstadt_Windsheim,y
241,Fulda,Fulda,1170.0,1803.0,principality,1170.0,1803.0,bishopric,1170.0,1803.0,Roman-catholic,1170.0,1803.0,,,Fulda,"50.5558° N, 9.6808° E",MD,Fulda,https://de.wikipedia.org/wiki/Hochstift_Fulda,y
242,Bamberg (Hochstift),Bamberg (Hochstift),,1802.0,principality,,1802.0,bishopric,,1802.0,Roman-catholic,,1802.0,,,Bamberg,"49.8988° N, 10.9028° E",MD,Bamberg,https://de.wikipedia.org/wiki/Hochstift_Bamberg,y
243,Eichstätt (Hochstift),Eichstätt (Hochstift),1365.0,1802.0,principality,1365.0,1802.0,bishopric,1365.0,1802.0,Roman-catholic,1365.0,1802.0,,,Eichstätt,"48.8913° N, 11.1900° E",MD,Eichstätt,https://de.wikipedia.org/wiki/Hochstift_Eichst%C3%A4tt,y
244,,Schwaben,1541.0,1805.0,imperial knights,1541.0,1805.0,,,,Roman-catholic,1541.0,1805.0,,,,,MD,Reichsritter,https://de.wikipedia.org/wiki/Schw%C3%A4bischer_Ritterkreis,n
245,,Schwaben,1541.0,1805.0,imperial knights,1541.0,1805.0,,,,"lutheran, unclear",1541.0,1805.0,,,,,MD,Reichsritter,https://de.wikipedia.org/wiki/Schw%C3%A4bischer_Ritterkreis,n
246,,Franken,1500.0,1806.0,imperial knights,1500.0,1806.0,,,,Roman-catholic,1500.0,1520.0,,,,,MD,Reichsritter,https://de.wikipedia.org/wiki/Fr%C3%A4nkischer_Ritterkreis,n
247,,Franken,1500.0,1806.0,imperial knights,1500.0,1806.0,,,,"lutheran, unclear",1520.0,1806.0,,,,,MD,Reichsritter,https://de.wikipedia.org/wiki/Fr%C3%A4nkischer_Ritterkreis,n
248,,Am Rheinstrohm,,1801.0,imperial knights,,1801.0,,,,Roman-catholic,,1520.0,,,,,MD,Reichsritter,https://de.wikipedia.org/wiki/Rheinischer_Ritterkreis,n
249,,Am Rheinstrohm,,1801.0,imperial knights,,1801.0,,,,"lutheran, unclear",1520.0,1801.0,,,,,MD,Reichsritter,https://de.wikipedia.org/wiki/Rheinischer_Ritterkreis,n
250,Hessen,Hessen,1247.0,1567.0,landgraviate,1247.0,1567.0,,,,Roman-catholic,1247.0,1527.0,SL,1531.0,Kassel,"51.3127° N, 9.4797° E",MD,Hessen,https://de.wikipedia.org/wiki/Landgrafschaft_Hessen,n
251,Hessen,Hessen,1247.0,1567.0,landgraviate,1247.0,1567.0,,,,lutheran,1527.0,1567.0,SL,1531.0,Kassel,"51.3127° N, 9.4797° E",MD,Hessen,https://de.wikipedia.org/wiki/Landgrafschaft_Hessen,n
252,Hessen-Kassel,Hessen-Kassel,1567.0,1803.0,landgraviate,1567.0,1803.0,,,,reformed,1567.0,1803.0,,,Kassel,"51.3127° N, 9.4797° E",MD,Hessen,https://de.wikipedia.org/wiki/Landgrafschaft_Hessen-Kassel,y
253,Hessen-Rheinfels,Hessen-Rheinfels,1567.0,1583.0,landgraviate,1567.0,1583.0,,,,lutheran,1567.0,1583.0,,,Rheinfels,"50.1537° N, 7.7052° E",MD,Hessen,https://de.wikipedia.org/wiki/Hessen-Rheinfels,n
254,Kurbrandenburg,Kurbrandenburg,1157.0,1806.0,margraviate,1157.0,1806.0,,,,Roman-catholic,1157.0,1539.0,SL,1538.0,Stadtschloss Berlin,"52.5172° N, 13.4016° E",NO,Kurbrandenburg,https://de.wikipedia.org/wiki/Mark_Brandenburg,y
